,date,hour,buy_volume,sell_volume,currency,imbalance
166,2025-12-14,8,816196910.0,892426106.0,ARS,-0.04461440311067424
167,2025-12-14,9,785367682.0,1028090720.0,ARS,-0.13384538500155793
168,2025-12-14,10,736198796.0,981842324.0,ARS,-0.14297884092553034
169,2025-12-14,11,762374512.0,891349660.0,ARS,-0.07799072552952924
170,2025-12-14,12,739558401.0,979192255.0,ARS,-0.13942328002230012
171,2025-12-14,13,713004158.0,930345601.0,ARS,-0.13225513425228183
172,2025-12-14,14,857701427.0,862664884.0,ARS,-0.002885116366359722
173,2025-12-14,15,1043390607.0,970150083.0,ARS,0.03637399748797726
174,2025-12-14,16,801761915.0,951514980.0,ARS,-0.08541324272684264
175,2025-12-14,17,825381513.0,1000914449.0,ARS,-0.09611417845318546
176,2025-12-14,18,706615736.0,975223753.0,ARS,-0.15971085157461182
177,2025-12-14,19,762103047.0,873139868.0,ARS,-0.0679023403688008
178,2025-12-14,20,733647375.0,821969391.0,ARS,-0.05677620473781908
179,2025-12-14,21,568185092.0,714128800.0,ARS,-0.11381277931285173
180,2025-12-14,22,988171667.0,892596990.0,ARS,0.05081681717965805
181,2025-12-14,23,904867030.0,848666940.0,ARS,0.03204961578246471
182,2025-12-15,0,829470811.0,1297763315.0,ARS,-0.22014149654535958
183,2025-12-15,1,717286405.0,1164597771.0,ARS,-0.23769335632056454
184,2025-12-15,2,987251506.0,947880192.0,ARS,0.020345547561797007
185,2025-12-15,3,953623217.0,898972003.0,ARS,0.029499813780152147
186,2025-12-15,4,954297971.0,852960809.0,ARS,0.056072303048930267
187,2025-12-15,5,860129840.0,826144915.0,ARS,0.020153847941582925
188,2025-12-15,6,743545926.0,733927810.0,ARS,0.006509838899769112
189,2025-12-15,7,826386331.0,801508480.0,ARS,0.01528222267919005
190,2025-12-15,8,781357991.0,967272125.0,ARS,-0.10631987422547629
191,2025-12-15,9,874283555.0,830436716.0,ARS,0.025720840976613223
192,2025-12-15,10,947250996.0,833906623.0,ARS,0.0636352290167533
193,2025-12-15,11,934656904.0,770930223.0,ARS,0.09599432266352935
194,2025-12-15,12,1109616548.0,1345983451.0,ARS,-0.09625627264059956
195,2025-12-15,13,1026555447.0,1346731638.0,ARS,-0.13490832736739897
196,2025-12-15,14,972934677.0,1386931390.0,ARS,-0.17543229202252858
197,2025-12-15,15,1048164646.0,1358616653.0,ARS,-0.12899053483961775
198,2025-12-15,16,1119703876.0,1416566022.0,ARS,-0.11704674894185887
199,2025-12-15,17,1226104526.0,1212683204.0,ARS,0.005503276006723226
200,2025-12-15,18,937234939.0,1234882417.0,ARS,-0.1370310297359458
201,2025-12-15,19,1201690144.0,1378222596.0,ARS,-0.06842574528315248
202,2025-12-15,20,1084018528.0,1195043106.0,ARS,-0.04871503970918937
203,2025-12-15,21,1171106966.0,1318058129.0,ARS,-0.059036326395216464
204,2025-12-15,22,980267770.0,1269601290.0,ARS,-0.12860015951328296
205,2025-12-15,23,1105447897.0,1143208838.0,ARS,-0.016792665777864934
206,2025-12-16,0,1014070573.0,995955812.0,ARS,0.009012200603525908
207,2025-12-16,1,809827977.0,922571814.0,ARS,-0.06507957203973133
208,2025-12-16,2,1005375962.0,849237653.0,ARS,0.08418913122235437
209,2025-12-16,3,1051288646.0,889565435.0,ARS,0.0833257958870737
210,2025-12-16,4,1226857309.0,949100746.0,ARS,0.12764793988641476
211,2025-12-16,5,1372091166.0,950280580.0,ARS,0.18162922741654816
212,2025-12-16,6,1129191902.0,890418625.0,ARS,0.11822738780961009
213,2025-12-16,7,1033427206.0,838290840.0,ARS,0.10425521430272089
214,2025-12-16,8,1083376469.0,800713740.0,ARS,0.15002611215204292
215,2025-12-16,9,1027276214.0,664331548.0,ARS,0.2145560419815572
216,2025-12-16,10,1081656825.0,708664847.0,ARS,0.2083379673236732
217,2025-12-16,11,1155690286.0,733655928.0,ARS,0.22337587196710576
218,2025-12-16,12,1071233358.0,1075323155.0,ARS,-0.001905282705221747
219,2025-12-16,13,1166398223.0,1362845817.0,ARS,-0.07767047817180979
220,2025-12-16,14,1189564725.0,1404777615.0,ARS,-0.08295469980264825
221,2025-12-16,15,1278655784.0,1615967344.0,ARS,-0.11653038930600294
222,2025-12-16,16,1155377819.0,1449030831.0,ARS,-0.11275227948578653
223,2025-12-16,17,816752289.0,1371698067.0,ARS,-0.2535793313650109
224,2025-12-16,18,795797417.0,1332053082.0,ARS,-0.25201754787378977
225,2025-12-16,19,989499257.0,1435718442.0,ARS,-0.18399139392063293
226,2025-12-16,20,760927462.0,1389871582.0,ARS,-0.29242347013057346
227,2025-12-16,21,901190068.0,1192096942.0,ARS,-0.13897132720467223
228,2025-12-16,22,886718027.0,932953241.0,ARS,-0.02540855307937961
229,2025-12-16,23,837933026.0,1185183664.0,ARS,-0.1716414281570679
230,2025-12-17,0,1018267801.0,1432570528.0,ARS,-0.16904531078108498
231,2025-12-17,1,946643743.0,1059083538.0,ARS,-0.056059363635888045
232,2025-12-17,2,1041259367.0,882077094.0,ARS,0.08276361220607048
233,2025-12-17,3,1061499305.0,858738872.0,ARS,0.10559129353254182
234,2025-12-17,4,1003850326.0,1029015301.0,ARS,-0.012379064639475062
235,2025-12-17,5,1092625353.0,912987522.0,ARS,0.08956754976954363
236,2025-12-17,6,1145168362.0,907743259.0,ARS,0.11565286131720913
237,2025-12-17,7,1262349122.0,905470967.0,ARS,0.16462535650946264
238,2025-12-17,8,1288364076.0,859206340.0,ARS,0.19983406960845376
239,2025-12-17,9,1095634662.0,961576710.0,ARS,0.06516488962904683
240,2025-12-17,10,959247639.0,944465146.0,ARS,0.007765085740073968
241,2025-12-17,11,1012609217.0,936233511.0,ARS,0.03919028708816364
242,2025-12-17,12,1167835750.0,1057527559.0,ARS,0.04956862124664427
243,2025-12-17,13,753730944.0,718070964.0,ARS,0.02422879044127452
